customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
1658-XUHBX,Female,1,Yes,Yes,30,Yes,No,Fiber optic,Yes,No,Yes,No internet service,No internet service,No,One year,No,Mailed check,25.428478496660045,132.25,Yes
3945-GFWQL,Male,0,No,Yes,8,Yes,Yes,No,Yes,No,No,No,No,No,Two year,No,Mailed check,102.21459843140875,1849.2,Yes
2111-DWYHN,Male,0,No,Yes,36,Yes,Yes,Fiber optic,No internet service,No,Yes,Yes,Yes,No,Two year,No,Electronic check,27.451350590730584,6254.2,No
5515-RUGKN,Female,1,Yes,Yes,26,No,No phone service,DSL,No,No,Yes,No,Yes,No internet service,Two year,Yes,Electronic check,23.891766531186484,3046.05,Yes
4389-UEFCZ,Male,0,No,Yes,12,Yes,No phone service,Fiber optic,No internet service,Yes,No internet service,Yes,Yes,Yes,Month-to-month,No,Mailed check,54.75732220349017,1021.75,Yes
8024-XNAFQ,Male,0,No,Yes,40,No,No,DSL,No,Yes,Yes,No internet service,Yes,Yes,One year,Yes,Mailed check,114.38321012472022,1626.05,Yes
5306-BVTKJ,Male,0,Yes,No,65,No,No,No,No,No internet service,No internet service,No internet service,Yes,Yes,One year,No,Mailed check,117.09034844625602,1990.5,Yes
7471-MQPOS,Female,0,Yes,Yes,23,No,No,No,No,No,No,Yes,No,No internet service,Two year,No,Credit card (automatic),38.55808534709901,1263.85,Yes
7710-JSYOA,Female,1,No,Yes,43,No,No phone service,Fiber optic,No internet service,No,Yes,No,No internet service,No internet service,Two year,Yes,Mailed check,33.188074344037645,552.7,Yes
4837-QUSFT,Female,0,No,No,59,Yes,Yes,No,No,Yes,No internet service,Yes,No,No internet service,Two year,Yes,Credit card (automatic),53.72180982125515,1376.5,No
1989-PRJHP,Female,1,Yes,Yes,8,No,No phone service,Fiber optic,No internet service,No internet service,Yes,No,Yes,Yes,One year,No,Electronic check,52.12722750854791,4921.2,Yes
3736-BLEPA,Female,0,No,Yes,1,No,Yes,No,No internet service,Yes,No internet service,Yes,Yes,No internet service,Two year,No,Credit card (automatic),94.58908471516644,419.35,Yes
0810-DHDBD,Male,1,Yes,No,55,Yes,No phone service,DSL,Yes,No,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,62.871901585045975,369.6,No
2626-VEEWG,Male,1,Yes,No,29,No,No phone service,No,No internet service,No,Yes,No,No,No,One year,Yes,Electronic check,96.62830036631858,2839.95,No
4277-BWBML,Female,0,Yes,Yes,21,No,No,DSL,No internet service,No internet service,No,No internet service,No internet service,No,Month-to-month,No,Bank transfer (automatic),93.49566625101711,916.9,Yes
5296-BFCYD,Male,1,No,No,12,No,Yes,Fiber optic,Yes,Yes,No internet service,No,Yes,Yes,Two year,No,Electronic check,76.3701982276553,1026.35,Yes
4374-YMUSQ,Male,1,Yes,Yes,70,No,No phone service,Fiber optic,Yes,No,No,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),102.01796602403634,3038.55,No
8097-VBQTZ,Male,1,Yes,Yes,15,No,No phone service,Fiber optic,Yes,No,Yes,No internet service,No internet service,No,Two year,No,Credit card (automatic),37.912598528547065,4345,Yes
8999-XXGNS,Male,1,Yes,Yes,44,No,Yes,DSL,No,No internet service,Yes,No internet service,Yes,No,Month-to-month,Yes,Electronic check,34.51195481388159,1820.9,Yes
0336-KXKFK,Female,1,No,No,64,Yes,No phone service,Fiber optic,No,No,No,No,No,No internet service,Two year,Yes,Electronic check,93.69035097951816,751.65,No
2050-ONYDQ,Female,0,No,Yes,10,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,One year,No,Electronic check,42.852104746607196,1274.05,Yes
0813-TAXXS,Female,1,No,Yes,69,Yes,No,DSL,No,Yes,No internet service,No,Yes,No,Two year,No,Credit card (automatic),18.530835573948657,3532.25,No
7306-YDSOI,Male,1,Yes,No,19,Yes,No,No,Yes,No internet service,No,No internet service,No,No,One year,Yes,Mailed check,109.90199694877607,534.7,Yes
9696-RMYBA,Male,0,No,Yes,62,No,Yes,Fiber optic,No,No internet service,Yes,Yes,Yes,No internet service,One year,Yes,Credit card (automatic),80.85517433232282,5886.85,Yes
5499-ECUTN,Female,0,No,Yes,11,No,No,No,No internet service,No internet service,Yes,No,No internet service,Yes,One year,No,Electronic check,62.96623864979804,168.2,No
5839-SUYVZ,Female,1,Yes,Yes,61,No,Yes,No,No,Yes,No,Yes,No internet service,No internet service,One year,Yes,Mailed check,91.18651925590831,250.05,No
0778-NELLA,Male,0,Yes,Yes,41,Yes,No phone service,Fiber optic,No,No internet service,No internet service,No,Yes,No internet service,Two year,Yes,Electronic check,51.749839178086226,1021.55,Yes
3976-NLDEZ,Female,0,No,Yes,68,Yes,No phone service,Fiber optic,No internet service,No,No,Yes,No,No,Month-to-month,No,Electronic check,114.09343873808949,184.05,Yes
8189-XRIKE,Female,0,No,Yes,57,No,Yes,DSL,Yes,No internet service,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),25.146339039214794,2263.4,Yes
9046-JBFWA,Male,0,Yes,No,4,No,No phone service,DSL,No,No,Yes,Yes,No internet service,No,One year,Yes,Electronic check,82.66529316156728,1068.15,No
9767-FFLEM,Male,0,No,Yes,26,Yes,No,Fiber optic,No,No internet service,No,No internet service,Yes,No,Two year,Yes,Credit card (automatic),96.36759302755799,5099.15,No
4524-QCSSM,Female,0,Yes,Yes,27,Yes,No phone service,No,No internet service,No internet service,No internet service,No,No,Yes,Month-to-month,Yes,Credit card (automatic),65.3971537432977,2762.75,No
3873-WOSBC,Male,1,Yes,No,25,Yes,No phone service,DSL,No internet service,Yes,No internet service,No,No,Yes,Two year,Yes,Credit card (automatic),94.12431968413661,20.75,No
1952-DVVSW,Female,1,No,Yes,48,Yes,Yes,DSL,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,111.40449498679622,1461.45,No
6172-FECYY,Male,0,No,Yes,20,No,No,Fiber optic,No internet service,No internet service,No,No,No internet service,Yes,One year,No,Bank transfer (automatic),93.02138701826809,6155.4,No
4132-POCZS,Male,0,No,No,0,Yes,No phone service,Fiber optic,Yes,Yes,No internet service,No,No,No internet service,One year,No,Bank transfer (automatic),49.34137014719927,3389.25,Yes
3658-QQJYD,Female,1,No,No,57,Yes,No phone service,Fiber optic,No,No,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,74.71556065927984,554.05,No
2609-IAICY,Male,0,Yes,No,54,No,Yes,Fiber optic,No,No internet service,No internet service,No internet service,No,No,Month-to-month,No,Electronic check,109.86615354489213,846.8,No
8182-BJDSI,Female,1,No,No,25,No,Yes,DSL,No,No internet service,No internet service,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),63.384321410990516,69.65,No
6711-FLDFB,Male,0,No,No,24,No,No,DSL,No,No,Yes,No internet service,No internet service,No,One year,No,Mailed check,86.76069873902935,34.7,No
2667-WYLWJ,Female,1,No,No,32,Yes,No phone service,DSL,Yes,Yes,No,No internet service,No internet service,Yes,Two year,Yes,Credit card (automatic),65.03422987545169,237.2,Yes
8713-IGZSO,Male,1,Yes,No,71,Yes,Yes,No,No,No internet service,No,No,Yes,Yes,Two year,No,Electronic check,30.445087772506398,5882.75,No
4933-BSAIP,Male,0,No,Yes,68,Yes,Yes,DSL,Yes,Yes,No internet service,No internet service,No,No internet service,One year,Yes,Bank transfer (automatic),24.139062405565657,6056.9,Yes
5760-WRAHC,Female,0,No,Yes,5,Yes,Yes,DSL,Yes,No,No,No,No,No internet service,Month-to-month,No,Mailed check,113.95353294268307,638.55,No
2774-LVQUS,Male,0,Yes,Yes,22,No,No,Fiber optic,No internet service,No,No,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),79.8104482288201,878.35,Yes
5848-FHRFC,Female,0,Yes,No,29,No,Yes,DSL,No internet service,Yes,Yes,No internet service,No,Yes,One year,No,Electronic check,28.683398768810406,2651.2,No
7504-UWHNB,Male,1,Yes,Yes,53,Yes,No,DSL,No,No,No,Yes,No,No internet service,Month-to-month,No,Credit card (automatic),104.42257512621873,7049.5,No
4536-PLEQY,Male,0,Yes,No,10,Yes,No,DSL,Yes,No,Yes,No internet service,Yes,No internet service,Two year,No,Credit card (automatic),70.78066021933674,7511.9,No
3079-BCHLN,Female,1,Yes,Yes,30,Yes,No phone service,Fiber optic,No internet service,No internet service,No,No internet service,Yes,Yes,Month-to-month,No,Bank transfer (automatic),95.82917728010726,3373.4,No
7753-USQYQ,Male,0,No,Yes,5,No,No phone service,DSL,Yes,Yes,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),30.988997660354215,90.6,Yes
2995-YWTCD,Male,1,Yes,Yes,10,Yes,No,DSL,No internet service,No internet service,Yes,No,No internet service,Yes,One year,Yes,Credit card (automatic),109.3944983988734,7840.6,Yes
9509-MPYOD,Female,0,Yes,Yes,11,No,No phone service,No,Yes,Yes,No,Yes,Yes,No internet service,Month-to-month,No,Credit card (automatic),77.59881168804358,1564.4,No
1513-XNPPH,Male,0,Yes,No,65,Yes,No phone service,No,No,No internet service,Yes,No internet service,Yes,No,Month-to-month,Yes,Electronic check,92.44519841527863,2812.2,No
6218-KNUBD,Female,1,Yes,No,52,No,Yes,No,No,No,Yes,No,No,Yes,Month-to-month,No,Mailed check,21.403658645693724,1534.05,Yes
5780-INQIK,Female,0,Yes,Yes,35,No,No phone service,No,Yes,Yes,No,No internet service,Yes,No,Two year,No,Mailed check,49.93814246999982,1013.6,Yes
9190-MFJLN,Female,0,Yes,No,16,Yes,No,Fiber optic,No internet service,Yes,Yes,Yes,No internet service,No,Two year,No,Credit card (automatic),45.12826414673887,34.7,Yes
8623-ULFNQ,Male,0,Yes,No,27,No,No phone service,No,No internet service,Yes,Yes,No,Yes,No internet service,One year,Yes,Bank transfer (automatic),113.68429702643103,939.7,No
7951-QKZPL,Male,0,Yes,Yes,21,No,Yes,DSL,No,Yes,Yes,No,No internet service,Yes,One year,No,Mailed check,36.876526172473774,394.1,Yes
8317-BVKSO,Female,0,No,No,6,Yes,No,No,No,No,Yes,Yes,No,No internet service,Two year,No,Credit card (automatic),89.30869853476631,1286,No
6036-TTFYU,Male,1,No,No,14,No,No phone service,Fiber optic,No,No,Yes,No internet service,No,Yes,Month-to-month,Yes,Bank transfer (automatic),22.54673054380395,649.4,No
5091-HFAZW,Female,0,No,No,10,Yes,No,No,No internet service,No,No internet service,No,Yes,Yes,One year,Yes,Electronic check,38.11725061227098,206.15,Yes
2468-SJFLM,Male,1,Yes,No,23,No,No phone service,No,No internet service,No internet service,Yes,No,No,Yes,One year,Yes,Mailed check,52.279034102562456,3721.9,No
6506-EYCNH,Female,0,Yes,Yes,66,No,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,98.09783771141154,234.85,No
6869-FGJJC,Female,0,Yes,Yes,29,No,No phone service,Fiber optic,Yes,No internet service,Yes,Yes,No,No,Month-to-month,No,Bank transfer (automatic),97.64264629621094,566.5,Yes
4615-PIVVU,Male,1,No,No,69,No,No,Fiber optic,No internet service,No internet service,Yes,Yes,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),113.98648710518776,70.85,No
7754-IXRMC,Female,1,Yes,Yes,65,Yes,No,Fiber optic,No,No,No,No internet service,No,Yes,Month-to-month,Yes,Electronic check,110.38513401802192,2021.2,Yes
2002-MZHWP,Female,1,Yes,Yes,60,Yes,No,Fiber optic,Yes,No,No internet service,No internet service,Yes,Yes,Month-to-month,No,Credit card (automatic),26.44221680202414,2839.95,Yes
7649-PHJVR,Male,1,Yes,Yes,40,Yes,No phone service,Fiber optic,No internet service,No,No,No internet service,Yes,No,Two year,Yes,Mailed check,101.65170607554194,553,Yes
9503-XJUME,Female,1,No,No,50,No,No phone service,DSL,Yes,No internet service,No internet service,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,63.59294474377169,4523.25,No
0639-TSIQW,Female,0,No,No,43,No,No phone service,No,Yes,Yes,Yes,No,No internet service,No internet service,One year,Yes,Mailed check,105.2715521183382,1411.2,Yes
0224-NIJLP,Male,1,Yes,Yes,12,Yes,Yes,No,No internet service,No,Yes,No internet service,No,Yes,Two year,No,Mailed check,27.22326827887862,307.6,Yes
6481-LXPWL,Female,1,No,Yes,11,Yes,Yes,Fiber optic,No,No internet service,No internet service,Yes,Yes,Yes,One year,Yes,Mailed check,100.93829470148722,1105.4,No
0701-TJSEF,Female,0,Yes,No,8,Yes,Yes,Fiber optic,Yes,No internet service,No internet service,No internet service,No internet service,No,Month-to-month,Yes,Mailed check,34.29407315957782,244.45,No
5449-FIBXJ,Female,0,Yes,Yes,47,Yes,No,DSL,No,No,No,No,No internet service,Yes,One year,Yes,Mailed check,51.80108382196889,32.7,Yes
2676-SSLTO,Female,1,No,No,48,No,No,DSL,No internet service,No internet service,No internet service,No,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),21.149264229147178,6440.25,No
3498-LZGQZ,Female,1,No,Yes,52,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No internet service,One year,No,Electronic check,30.684672862807425,2351.8,No
0187-QSXOE,Female,1,No,No,55,No,No,DSL,Yes,No internet service,No,No,No,No internet service,One year,Yes,Credit card (automatic),63.04545148394446,2453.3,No
0661-WCQNQ,Female,0,No,No,39,Yes,No,DSL,Yes,Yes,No internet service,Yes,No,No internet service,Month-to-month,No,Credit card (automatic),100.49300273126427,1901.25,No
2181-TIDSV,Female,1,Yes,No,23,No,No phone service,Fiber optic,Yes,No internet service,No internet service,Yes,No internet service,No,One year,Yes,Bank transfer (automatic),96.0038120221875,5629.15,No
8445-DNBAE,Male,0,Yes,No,71,Yes,No,Fiber optic,Yes,No,No,Yes,No,Yes,Two year,No,Credit card (automatic),41.89742505851948,258.35,Yes
7677-SJJJK,Female,0,No,Yes,32,Yes,No phone service,Fiber optic,No internet service,Yes,No internet service,Yes,Yes,No,One year,No,Credit card (automatic),33.49489013146274,275.4,Yes
9040-KZVWO,Female,0,No,No,22,No,Yes,Fiber optic,Yes,No,Yes,No,No internet service,No internet service,Two year,Yes,Credit card (automatic),57.37097802966789,221.35,Yes
2265-CYWIV,Male,0,Yes,Yes,53,No,Yes,No,No internet service,No internet service,No,No,No,Yes,Two year,Yes,Electronic check,107.01846889489491,3899.05,No
2599-CZABP,Female,1,Yes,No,52,Yes,Yes,No,No,Yes,No internet service,No,No internet service,No,One year,Yes,Credit card (automatic),27.438219953381818,4859.25,No
6933-VLYFX,Female,0,Yes,No,48,No,Yes,Fiber optic,No internet service,Yes,Yes,No,No internet service,Yes,Two year,No,Electronic check,72.81285803960719,2974.5,Yes
0980-PVMRC,Female,0,Yes,Yes,48,Yes,Yes,DSL,Yes,No internet service,No internet service,Yes,No,No internet service,Two year,Yes,Credit card (automatic),27.175151680005712,117.05,Yes
6248-BSHKG,Female,1,No,Yes,59,No,No,Fiber optic,No,Yes,No,Yes,No internet service,No internet service,One year,No,Credit card (automatic),65.50631817700602,2283.15,Yes
7159-NOKYQ,Female,0,No,Yes,64,Yes,No,No,No internet service,Yes,No internet service,No,No,Yes,Month-to-month,No,Electronic check,30.99254697217872,20.45,No
0516-OOHAR,Female,1,No,No,31,Yes,No,DSL,No internet service,Yes,No internet service,No internet service,No,Yes,Month-to-month,Yes,Bank transfer (automatic),26.32386196743616,335.65,Yes
4124-MMETB,Male,0,Yes,No,20,Yes,Yes,No,No internet service,No,No internet service,No internet service,No,No internet service,Two year,No,Credit card (automatic),37.43035797289026,4504.55,No
0402-CQAJN,Male,1,Yes,Yes,17,Yes,Yes,Fiber optic,Yes,No,Yes,No internet service,No internet service,No,Two year,No,Mailed check,43.903229946561,195.3,Yes
5057-LCOUI,Male,0,No,No,59,Yes,No phone service,No,Yes,Yes,Yes,No,No internet service,No internet service,Month-to-month,Yes,Mailed check,46.01467060270819,4264,Yes
3583-EKAPL,Male,0,No,Yes,12,Yes,No,No,No internet service,No internet service,No internet service,Yes,No,Yes,Two year,No,Bank transfer (automatic),83.09942869835695,679.55,No
1599-MMYRQ,Male,1,No,No,23,Yes,Yes,No,No internet service,No internet service,No internet service,Yes,No internet service,No,Month-to-month,No,Mailed check,23.775678500099566,5731.45,No
5915-DGNVC,Female,0,Yes,No,29,Yes,Yes,DSL,No,No,No,No internet service,No,No internet service,One year,Yes,Electronic check,26.371310520489097,5424.25,Yes
5724-BIDBU,Female,0,No,No,1,No,Yes,No,Yes,No internet service,No internet service,No internet service,Yes,Yes,Two year,Yes,Credit card (automatic),37.21496922866635,788.05,Yes
6305-YLBMM,Female,1,Yes,Yes,24,No,No phone service,DSL,Yes,Yes,No,Yes,No internet service,Yes,One year,Yes,Credit card (automatic),105.8923384527329,168.65,Yes
7024-OHCCK,Female,0,No,No,49,No,Yes,Fiber optic,No,No internet service,Yes,No internet service,No internet service,Yes,Month-to-month,No,Credit card (automatic),81.4247950693549,3425.35,No
5821-MMEIL,Female,0,No,Yes,13,Yes,No phone service,Fiber optic,No internet service,No,No internet service,No internet service,Yes,No,Month-to-month,No,Credit card (automatic),91.65215074838954,1540.35,No
1022-RKXDR,Male,1,No,Yes,5,Yes,No phone service,No,No internet service,No,No,Yes,Yes,No,One year,No,Mailed check,55.47139663354475,3327.05,Yes
6616-AALSR,Male,1,Yes,No,29,Yes,No,DSL,No,Yes,Yes,No internet service,Yes,No,Two year,Yes,Mailed check,39.67864508153509,5124.55,Yes
7446-KQISO,Female,1,Yes,Yes,29,No,Yes,Fiber optic,No internet service,No,No,No internet service,No,No,One year,No,Mailed check,22.065116776772737,8456.75,Yes
3678-MNGZX,Female,1,Yes,Yes,37,No,No phone service,DSL,No internet service,No,Yes,No,No,Yes,One year,No,Electronic check,67.34782980717517,5485.5,No
4465-VDKIQ,Female,1,Yes,No,57,No,Yes,DSL,No,No,No internet service,No internet service,Yes,Yes,Two year,No,Mailed check,75.96523690484494,4973.4,Yes
5322-TEUJK,Male,0,Yes,Yes,40,No,No,No,No,No internet service,No,No,No,No,Month-to-month,Yes,Mailed check,108.39878083496004,1673.8,Yes
1710-RCXUS,Male,1,Yes,Yes,56,No,No,No,No,No,No internet service,Yes,No internet service,No,One year,Yes,Credit card (automatic),106.90034436427389,6081.4,No
8882-TLVRW,Female,0,No,No,35,Yes,No phone service,DSL,No internet service,No internet service,No,No,Yes,Yes,One year,Yes,Mailed check,60.930858426461626,2911.3,Yes
8361-LBRDI,Male,1,Yes,No,63,No,No,DSL,No,No,Yes,Yes,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),60.81958186484795,1544.05,Yes
3247-MHJKM,Female,0,No,No,15,Yes,No,No,No internet service,No,No,No,No,No internet service,One year,No,Bank transfer (automatic),34.44285111994128,2970.3,No
7295-JOMMD,Male,0,Yes,Yes,71,Yes,No,DSL,Yes,No internet service,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),44.123623278180375,3593.8,No
1406-PUQVY,Male,1,No,Yes,13,Yes,Yes,No,Yes,No internet service,No internet service,No,No,No,Two year,Yes,Mailed check,111.2791894202496,4042.2,Yes
4000-VGMQP,Female,0,No,No,30,No,Yes,DSL,No,Yes,No internet service,No internet service,No internet service,No,Month-to-month,No,Bank transfer (automatic),32.424119098987816,795.65,No
3312-ZWLGF,Male,0,Yes,Yes,65,No,No phone service,No,No internet service,Yes,No internet service,No internet service,No,Yes,Month-to-month,Yes,Bank transfer (automatic),115.60430444773698,5552.05,No
8627-ZYGSZ,Male,1,No,No,67,Yes,No phone service,DSL,No internet service,No internet service,Yes,No internet service,No internet service,No internet service,One year,No,Electronic check,68.97622429662724,1529.45,No
9850-OWRHQ,Female,1,Yes,No,64,No,No,No,No internet service,No,No internet service,No internet service,No,Yes,Month-to-month,Yes,Credit card (automatic),64.13898086406653,2832.75,No
3096-WPXBT,Male,1,Yes,No,54,No,No,DSL,No,Yes,No,No internet service,No internet service,Yes,Month-to-month,Yes,Bank transfer (automatic),35.80115725897863,5769.6,No
1179-INLAT,Female,1,Yes,Yes,39,Yes,No phone service,Fiber optic,No internet service,No internet service,Yes,No,No,Yes,One year,Yes,Bank transfer (automatic),84.73489567348932,2978.3,No
4640-UHDOS,Male,0,Yes,Yes,24,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,Yes,No,Month-to-month,No,Credit card (automatic),64.4644745954059,289.3,No
3468-DRVQJ,Female,0,No,No,24,Yes,No phone service,DSL,No internet service,No,No,Yes,Yes,No,One year,Yes,Mailed check,55.50163832527873,5958.85,Yes
7398-SKNQZ,Female,0,Yes,No,2,Yes,Yes,Fiber optic,Yes,No internet service,No,No,No,No,Two year,No,Credit card (automatic),44.833879967821844,1524.85,No
4933-BSAIP,Male,0,No,Yes,68,Yes,No,DSL,No internet service,Yes,Yes,No,No internet service,No internet service,Month-to-month,Yes,Electronic check,24.931923702994634,7104.2,No
6332-FBZRI,Male,0,No,No,25,No,No,DSL,Yes,No,No,Yes,No,Yes,Two year,Yes,Electronic check,70.44247571338514,934.8,No
7130-CTCUS,Female,0,No,Yes,39,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,Yes,Yes,Month-to-month,No,Electronic check,49.69728747239299,356.1,No
4248-QPAVC,Male,1,Yes,No,37,No,Yes,DSL,No internet service,No internet service,No,Yes,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),89.3904529017786,4284.8,Yes
2478-EEWWM,Male,0,No,No,37,No,Yes,No,No internet service,No,No internet service,No,No,No,Two year,Yes,Mailed check,90.96399685328981,1265.65,Yes
9529-OFXHY,Male,0,Yes,Yes,67,Yes,No,DSL,Yes,No,No internet service,No,No,Yes,Two year,No,Electronic check,51.62675465954854,7806.6,No
2037-XJFUP,Female,0,No,Yes,6,Yes,No phone service,DSL,No internet service,No,Yes,No,No internet service,No internet service,One year,Yes,Credit card (automatic),85.49662869845947,227.45,Yes
2160-GPFXD,Female,1,Yes,Yes,29,No,Yes,Fiber optic,No,Yes,No,Yes,No,No,One year,No,Electronic check,44.24686164808918,5200.8,Yes
1755-RMCXH,Female,1,Yes,Yes,18,Yes,No,No,No internet service,Yes,Yes,No internet service,Yes,No,Two year,No,Bank transfer (automatic),91.33095948733637,71.2,Yes
6286-SUUWT,Male,1,Yes,Yes,34,No,No,DSL,Yes,No internet service,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,19.86575312729481,810.45,Yes
9067-SQTNS,Male,1,Yes,No,32,Yes,Yes,DSL,Yes,No internet service,Yes,No internet service,No internet service,No,One year,Yes,Mailed check,33.486681082023935,7470.1,Yes
5208-HFSBT,Female,0,No,No,32,Yes,No phone service,DSL,No,No,No internet service,No,No,No internet service,Month-to-month,No,Electronic check,42.87337052169734,3645.05,No
6615-NGGZJ,Female,0,No,Yes,37,No,No,DSL,No,No internet service,No internet service,No internet service,No,No,One year,No,Mailed check,95.9300164421439,229.4,No
5457-COLHT,Male,0,Yes,Yes,9,No,No phone service,DSL,No,No internet service,No internet service,Yes,Yes,Yes,One year,Yes,Mailed check,24.920813434983057,4237.5,No
8812-ZRHFP,Male,1,No,No,56,Yes,No phone service,DSL,Yes,No,No internet service,No,No internet service,No internet service,One year,No,Credit card (automatic),37.14974294341086,7544.3,Yes
2160-GPFXD,Male,0,Yes,No,27,Yes,Yes,No,No internet service,Yes,No,No,No internet service,No,Two year,No,Mailed check,54.29172260327201,1790.8,No
8774-GSBUN,Male,0,Yes,Yes,37,Yes,No,No,No internet service,Yes,No,No,No internet service,No,Month-to-month,No,Bank transfer (automatic),19.172086912367547,705.45,Yes
2578-JQPHZ,Female,0,No,Yes,15,No,No,DSL,No,Yes,No internet service,Yes,Yes,No,Two year,No,Bank transfer (automatic),94.84315802512806,494.95,No
1470-PSXNM,Male,1,Yes,No,20,Yes,No phone service,DSL,No,No internet service,No internet service,Yes,Yes,No internet service,One year,Yes,Mailed check,74.54056754204953,4368.85,No
5240-IJOQT,Male,1,Yes,Yes,5,Yes,Yes,Fiber optic,No internet service,No,No,No internet service,No internet service,No,Two year,Yes,Mailed check,108.76827839551173,1234.6,No
6522-OIQSX,Female,1,Yes,No,40,Yes,Yes,No,No,Yes,Yes,Yes,No internet service,Yes,Two year,No,Electronic check,21.368618770767014,7467.55,No
5311-IHLEI,Female,0,Yes,No,14,Yes,Yes,No,No internet service,No internet service,Yes,No,No,No internet service,Two year,No,Electronic check,45.52476371851519,6982.5,Yes
1575-KRZZE,Male,0,Yes,Yes,2,No,No phone service,DSL,No internet service,No,No internet service,No internet service,No,No internet service,Month-to-month,Yes,Credit card (automatic),91.74079157238857,6614.9,No
8092-NLTGF,Female,0,No,No,42,No,No phone service,No,No internet service,Yes,Yes,Yes,No internet service,No,Two year,No,Electronic check,86.10251665462194,6352.4,No
7103-IPXPJ,Male,0,No,No,46,No,No,No,No internet service,Yes,No internet service,No internet service,Yes,No internet service,Two year,No,Bank transfer (automatic),42.677272780773144,435,Yes
1705-GUHPV,Male,1,No,No,13,Yes,Yes,Fiber optic,Yes,No,No internet service,No internet service,Yes,Yes,Two year,No,Electronic check,78.11661736429025,283.95,Yes
4660-IRIBM,Female,0,Yes,Yes,65,Yes,No phone service,Fiber optic,No internet service,No internet service,No internet service,No internet service,No,No internet service,Two year,No,Credit card (automatic),98.02264413732925,3062.45,No
3488-PGMQJ,Female,1,Yes,No,28,Yes,Yes,No,No,No internet service,No,No,No internet service,Yes,Two year,No,Credit card (automatic),21.60476068512878,4627.85,No
0902-RFHOF,Male,0,Yes,Yes,3,No,No phone service,No,No,Yes,Yes,No,Yes,No,Two year,Yes,Mailed check,90.37165388537619,267.35,Yes
2070-XYMFH,Female,1,Yes,No,25,No,No,No,No,No,No,Yes,Yes,No internet service,Two year,No,Credit card (automatic),43.58575504395454,3027.65,Yes
3571-DPYUH,Male,0,Yes,No,11,No,Yes,DSL,No,No internet service,Yes,No,Yes,Yes,One year,No,Mailed check,113.5090544976803,415.55,No
3956-CJUST,Male,0,Yes,No,1,No,No phone service,Fiber optic,Yes,No,No,No internet service,Yes,No,Two year,No,Bank transfer (automatic),72.34113224679139,2588.95,Yes
8640-SDGKB,Male,1,No,No,16,Yes,Yes,DSL,No internet service,No,No,No internet service,No,Yes,Two year,Yes,Bank transfer (automatic),21.605311354443753,219,Yes
4634-JLRJT,Female,1,Yes,No,34,No,No phone service,Fiber optic,No internet service,Yes,No internet service,No,Yes,No internet service,Month-to-month,No,Electronic check,58.7947771876468,872.65,No
3866-MDTUB,Male,0,No,Yes,9,No,No phone service,Fiber optic,No,No,No internet service,No internet service,Yes,No internet service,One year,No,Credit card (automatic),115.36434175105832,6362.35,No
9337-SRRNI,Male,0,Yes,Yes,42,Yes,No phone service,Fiber optic,No,No,No,No,No internet service,Yes,Two year,Yes,Bank transfer (automatic),91.65248582104347,4811.6,No
0096-FCPUF,Male,0,No,No,20,No,Yes,No,No,No,Yes,No internet service,No internet service,No,Month-to-month,Yes,Mailed check,48.44813987048945,78.25,Yes
7349-ALMUX,Female,1,Yes,Yes,14,Yes,No phone service,Fiber optic,No internet service,No internet service,Yes,Yes,No,No,Two year,Yes,Credit card (automatic),76.06436307854355,343.45,No
3181-VTHOE,Male,0,No,Yes,34,Yes,No,DSL,Yes,Yes,No internet service,Yes,No,No,Two year,Yes,Credit card (automatic),78.45968623976941,788.8,No
3807-XHCJH,Male,1,No,No,59,Yes,Yes,Fiber optic,Yes,Yes,No internet service,No,No,No,Two year,No,Mailed check,20.596490158712626,5016.25,No
9327-QSDED,Male,0,Yes,Yes,43,Yes,No,DSL,Yes,No,Yes,No,No,Yes,Two year,No,Credit card (automatic),36.22275280554681,661.55,Yes
